fb_id,tran_no,tran_date,supp_code,usage,remarks,cost_center,analysis_code,subanalysis_code,
CORCOMFB,CO33TRIN/0146/19,31-Jul-18,S00192,FCM_DOM_TRV_FARE,"10543 - Ranjan Tayal, Travel to  MAA-DEL , dt - 27/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0139207, dt - 17/07/2018",CEO,,,
CORCOMFB,CO33TRIN/0146/19,31-Jul-18,S00192,FCM_DOM_TRV_FARE_GST,"10543 - Ranjan Tayal, Travel to  MAA-DEL , dt - 27/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0139207, dt - 17/07/2018",CEO,,,
EURGEOFB,EU33TRIN/0023/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"11047 - Karthik  S Rajakumar, Travel to  PMI-BCN-DXB-MAA , dt - 28/05/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718011189, dt - 22/05/2018",17E109AV,,,
EURGEOFB,EU33TRIN/0023/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"11047 - Karthik  S Rajakumar, Travel to  PMI-BCN-DXB-MAA , dt - 28/05/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718011189, dt - 22/05/2018",17E109AV,,,
EURGEOFB,EU33TRIN/0024/19,26-Jul-18,S02534,VKC_ADVANCE_GST,"10790 - Sandeep K G, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3607., dt - 18/07/2018",,FT,10790,
EURGEOFB,EU33TRIN/0024/19,26-Jul-18,S02534,VKC_SER_CHARGE_GST,"10790 - Sandeep K G, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3607., dt - 18/07/2018",14E111AV,,,
EURGEOFB,EU33TRIN/0024/19,26-Jul-18,S02534,VKC_ADVANCE,"10790 - Sandeep K G, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3607., dt - 18/07/2018",,FT,10790,
INDGURFB,IN06APIN/0065/19,05-Jul-18,S03604,12034-0002,"Siddhant Nag/Inv no.3604 jul18,dt.27.06.2018/Del GH/25.06.2018 to 31.07.2018//Twds Guest house rental charges for the period to GH located at G-14, saket, New Delhi.",ADM,,,
INDGURFB,IN06APIN/0066/19,05-Jul-18,S03605,19096-0011,"R.Krishnan Associates LLP/Inv no.18-19/Maint/01, dt.26.06.2018/Del GH/25.06.2018 to 31.07.2018/Twds Maintenance charges for new Guest house  located at G-14, Saket, New Delhi for the period.",ADM,,,
INDGURFB,IN06APIN/0067/19,05-Jul-18,S00141,19096-0006,"DLF Cyber City/Inv no. B8S/MB0718/00020/Dt.02.07.18/DEL/ July 2018/Lease No B08/LEAS/0001/0616/Towards office common area maintenance and upkeep charges for Gurgaon office F 11, Building No: 8/7858 sqft x Rs.21.75/-for the month.",ADM,,,
INDGURFB,IN06APIN/0068/19,05-Jul-18,S00141,19085-0002,"DLF Cyber City Developers Ltd/Inv no.B8SEB0618/00015, dt.30.06.2018/GUR/June 2018/Lease no.B08/LEAS/0001/0616/Twds Electricity charges for Gurgaon office  for the month.Tot.units consumed 2250.43@ Rs.13.50/-",ADM,,,
INDGURFB,IN06APIN/0069/19,06-Jul-18,S00141,12034-0001,"DLF Cyber City Developers Ltd/Inv no.B08RIN1819/00280,dt.02.07.2018/GUR/July 2018/Lease no.B08/LEAS/0001/0616/Twds Gur.office rentl chrgs at no.8,(7858 sqft x Rs.105);Prkng chrgs 14nos @ Rs.5000/-;addtnl 1no parkng chrgs @ Rs.5000/-per for the mnth.",ADM,,,
INDGURFB,IN06APIN/0070/19,09-Jul-18,S00065,19020-0026,"Bharathi Airtel Services Ltd/Inv no.334230642, dt.27.06.2018/relationship no.7013344661/User id.01170909182/Tel.no.01141061560/26.05.2018 to 25.06.2018/Twds Delhi Guest house-D-48,G/F,Saket, fixed line internet broad band charges for the period.",ADM,,,
INDGURFB,IN06APIN/0071/19,11-Jul-18,S00065,19020-0016,"Bharti Airtel Services Limited/Inv no.350127906/Dt. 03.07.2018/DEL/02.06.18 to 01.07.18/Relationship no 1211759607, Mob 9599066487/Twds 4G charge Wi-Fi data card for the period.",SLSCOM,,,
INDGURFB,IN06APIN/0072/19,11-Jul-18,S02684,11088-0005,"Vrishti Beverages Pvt.ltd/Inv no.C0534, dt.30.06.2018/GUR/Twds Drinking water bottle charges for gurgaon office use for the month. 250Ml 10nos @ Rs.97.24/- and 20 ltrs 72 nos @ Rs.57.63/-",ADM,,,
INDGURFB,IN06APIN/0072/19,11-Jul-18,S02684,11088-0005,"Vrishti Beverages Pvt.ltd/Inv no.C0534, dt.30.06.2018/GUR/Twds Drinking water bottle charges for gurgaon office use for the month. 250Ml 10nos @ Rs.97.24/- and 20 ltrs 72 nos @ Rs.57.63/-",ADM,,,
INDGURFB,IN06APIN/0073/19,17-Jul-18,S02578,19096-0004,"Delhi Jal Board/Inv no.663701504111/Dt. 06-07-2018/Delhi/04.05.18 - 06.07.2018/Towards water charges for the period at Delhi GH D 48,SUSHILA GOYAL/Meter - Total reading 143 Units.",ADM,,,
INDGURFB,IN06APIN/0074/19,17-Jul-18,S00065,19020-0009,"Bharti Airtel Services ltd/Inv no.348194506,dt.03.07.2018/Gurgaon/Circuit id.012448618/Accunt no.16298503/02.06.2018 to 01.07.2018/Twrds gurgaon office telephone charges for the period.",ADM,,,
INDGURFB,IN06APIN/0075/19,20-Jul-18,S00069,19085-0007,"BSES Rajdhani Power Ltd/Inv no.100124310093,dt.12.07.2018/DEL/Accunt no.100119971/10.06.2018 to 09.07.2018/Twrds Delhi guest house Located at D-48,Saket, Electricity charges  for the period.Tot.units consumed 1796.",ADM,,,
INDGURFB,IN06APIN/0076/19,11-Jul-18,S02573,11066-0003,"D & S hospitality/Inv no.Dns\18-19\533,dt.29.06.2018/GUR/June 2018/Twrds purchase of tea,coffee bags,Paper cups for Gurgaon office pantry use for the month.",ADM,,,
INDGURFB,IN06APIN/0076/19,11-Jul-18,S02573,11066-0003,"D & S hospitality/Inv no.Dns\18-19\533,dt.29.06.2018/GUR/June 2018/Twrds purchase of tea,coffee bags,Paper cups for Gurgaon office pantry use for the month.",ADM,,,
INDGURFB,IN06APIN/0077/19,11-Jul-18,S03038,19096-0001,"Akashdeep Enterprises/Inv no.AKD/18-19/1526, dt.25.06.2018/GUR/Twds purchase of House keeping materials for Gurgaon office use.",ADM,,,
INDGURFB,IN06APIN/0078/19,11-Jul-18,S03038,19096-0001,"Akashdeep Enterprises/Inv no.AKD/18-19/1365,dt.14.06.2018/GUR/Twrds purchse of Tissue box 10pcs @ Rs.24/- for Gurgaon office use.",ADM,,,
INDGURFB,IN06APIN/0079/19,11-Jul-18,S03038,19096-0001,"Akashdeep Enterprises/Inv no.AKD/18-19/1239,dt.07.06.2018/GUR/Twrds purchase of house keeping materials for Gurgaon office use.",ADM,,,
INDGURFB,IN06APIN/0079/19,11-Jul-18,S03038,19096-0001,"Akashdeep Enterprises/Inv no.AKD/18-19/1239,dt.07.06.2018/GUR/Twrds purchase of house keeping materials for Gurgaon office use.",ADM,,,
INDGURFB,IN06APIN/0080/19,11-Jul-18,S00297,19041-0004,"Kyocera Document Solutions India Pvt.ltd/Inv no.391801455, dt.11.05.2018/GUR/03.04.2018 to 08.05.2018/Twds copier charges fr A4 colour print charges(CR 3412  -LR 2756,Used 656) @ Rs.4/-; for the period.",ADM,,,
INDGURFB,IN06APIN/0081/19,12-Jul-18,S03299,24080-0001,Aparajitha Corporate Services (P) ltd/Inv no 500107001 dt 29.06.2018/GUR/May'18/Twds service charges for Labour compliance Management for the month.,1BR.Rs.50/- per person pm subj.to Min of Rs.5000/-per Establishment per Comp pm,HRD,GEN,GEN
INDGURFB,IN06APIN/0082/19,25-Jul-18,S00065,19020-0026,"Bharti Airtel Services ltd/Inv no.366620520, dt.09.07.2018/GUR/Accunt no.7013344661/26.06.2018 to 07.07.2018/Twds D48 SAKET new Delhi, guest house fixed line Telephone and internet broadband charges for the month of Jun'2018.",ADM,,,
INDGURFB,IN06APIN/0083/19,25-Jul-18,S03319,19096-0001,Tenon Facility Management / Inv no TFM/0618HRC/066 dt 30-Jun-18/GURGAON/JUN'18/ADM/Twrds Facility Manangement Services House Keeping charges for the Gurgoan office for the Month of May-18.- TDS Deducted rate as 1.1% as per Notification received.,ADM,,,
INDGURFB,IN06APIN/0083/19,25-Jul-18,S03319,10010-0005,Tenon Facility Management / Inv no TFM/0618HRC/066 dt 30-Jun-18/GURGAON/JUN'18/ADM/Twrds Facility Manangement Services House Keeping charges for the Gurgoan office for the Month of May-18.- TDS Deducted rate as 1.1% as per Notification received.,ADM,,,
INDMUMFB,IN27APIN/0062/19,05-Jul-18,S03215,12034-0002,"Nitin LaxmiKant Mishra/Inv no.1804 jul18,dt.27.06.2018/MUM GH/July 2018/Twds rental charges for the month to Guest house located at  Vasant Oasis 1804, Building Veronica, Makwana Road, Marol, Andheri East; Lease Period 01.08.2017 -31.07.202.",ADM,,,
INDMUMFB,IN27APIN/0063/19,05-Jul-18,S03222,12034-0002,2103 mumbai gh rent jul 18,ADM,,,
INDMUMFB,IN27APIN/0064/19,05-Jul-18,S03223,12034-0002,"Vivek Narula/2103 july18,27.06.2018/July 2018/Twrds Rental charges for Mumbai GH- Vasant Oasis 2103, Buliding Veronica, Makwana Road, Marol, Andheri East for the month;Lease Period 01.08.2017 -31.07.2020.",ADM,,,
INDMUMFB,IN27APIN/0065/19,05-Jul-18,S02785,12034-0001,"Anil.C.Issrani (H.U.F.)/Inv No.g004/2018-2019,Dt.01.07.2018/MUM/July'18/Adv Rent/Towards rent charges for Mumbai Office for the month;Office located at- Unit No 616,6th Floor,215, Atrium,Andheri,Mumbai.",ADM,,,
INDMUMFB,IN27APIN/0066/19,05-Jul-18,S02786,12034-0001,"Rajesh.C.Issrani (H.U.F.)/Inv No.g004/2018-2019,Dt.01.07.2018/MUM/July'18/- Adv Rent/Towards rent charges for Mumbai Office for the month; office located at Unit No 616,6th Floor,215, Atrium,Andheri,Mumbai.",ADM,,,
INDMUMFB,IN27APIN/0067/19,05-Jul-18,S02787,12034-0001,"Lalit.C.Issrani (H.U.F.)/Inv No.g004/2018-2019,Dt.01.07.2018/MUM/July'18/- Adv Rent/Towards rent charges for Mumbai Office for the month; office located at Unit No 616,6th Floor,215, Atrium,Andheri,Mumbai.",ADM,,,
INDMUMFB,IN27APIN/0068/19,05-Jul-18,S02788,12034-0001,"Jagdish Jayantilal Tanna/Inv No.JT/2018-19/04,Dt.01/07/2018/MUM/July'18/ Towards rent charges for Mumbai Office for the month/Unit No 615,6th Floor,215, Atrium - Adv Rent.",ADM,,,
INDMUMFB,IN27APIN/0069/19,05-Jul-18,S02789,12034-0001,"Sarla Jagdish Tanna/Inv No.ST/2018-19/04,Dt.01/07/2018/MUM/July'18/ Towards rent charges for Mumbai Office for the month/Unit No 615,6th Floor,215, Atrium - Adv Rent.",ADM,,,
INDMUMFB,IN27APIN/0070/19,05-Jul-18,S02851,12034-0002,"Nalin Pahuja/Inv No.13,Dt.01.07.2018/MUM GH/July'18/ Towards rent charges for Mumbai guest house for the Month;Flat No. A602-603 -Adv Rent.",ADM,,,
INDMUMFB,IN27APIN/0072/19,09-Jul-18,S00500,19085-0007,"Reliance Energy/Inv No.101293584448, Dt 21-06-2018/June 2018/Mum GH/Acc no.152492637/F1804 ""Veronika"" Vasant Oasis-Mr.Nitin Laxmikant Mishra/Twrds guest house electricity charges for the period;Units consumed - 573 KWH.",ADM,,,
INDMUMFB,IN27APIN/0073/19,09-Jul-18,S00500,19085-0007,"Reliance Energy/ Inv No.101532879158,Dt 21.06.2018/June'18/Mum/Acc no. 152392160/Twrds Mumbai Guest house electricity charges for  the month.Flat F2103,Bldg 4,Veronika, Vasant Oasis,CTS 24,Makwana Road, Marol,Andheri.",ADM,,,
INDMUMFB,IN27APIN/0074/19,09-Jul-18,S03295,11088-0005,"Shakti Stationery & Xerox/Inv no.S0000362,dt.30.06.2018/MUM/June 2018/Twds purchase of stationery materials and Pantry materials for Mumbai office during the month.",ADM,,,
INDMUMFB,IN27APIN/0074/19,09-Jul-18,S03295,11088-0005,"Shakti Stationery & Xerox/Inv no.S0000362,dt.30.06.2018/MUM/June 2018/Twds purchase of stationery materials and Pantry materials for Mumbai office during the month.",ADM,,,
INDMUMFB,IN27APIN/0074/19,09-Jul-18,S03295,19041-0009,"Shakti Stationery & Xerox/Inv no.S0000362,dt.30.06.2018/MUM/June 2018/Twds purchase of stationery materials and Pantry materials for Mumbai office during the month.",ADM,,,
INDMUMFB,IN27APIN/0074/19,09-Jul-18,S03295,19041-0009,"Shakti Stationery & Xerox/Inv no.S0000362,dt.30.06.2018/MUM/June 2018/Twds purchase of stationery materials and Pantry materials for Mumbai office during the month.",ADM,,,
INDMUMFB,IN27APIN/0075/19,09-Jul-18,S00501,19020-0009,"Reliance Communications Ltd/Inv no.MH10000635432, dt.01.07.2018/MUM/June 2018/Accunt no.100115631051/Tel.no.9987286858/Twrds Telephone charges for Mumbai office for the month.",ADM,,,
INDMUMFB,IN27APIN/0076/19,06-Jul-18,S02466,19184-0001,"Global Express/Inv no.24155, dt.30.06.2018/MUM/June 2018/Twrds courier charges for Mumbai office for the month.",ADM,,,
INDMUMFB,IN27APIN/0077/19,17-Jul-18,S00500,19085-0002,"Reliance Energy Ltd/Inv no.101742776156,Dt. 11.07.2018/MUM/June'18/Acc no 151681211/Anil Issrani, Rajesh Issrani, Lalit Issrani/Towards electricity charges of Mumbai office at Unit 616, C Wing, Atrium 215, Andheri,Mumbai -400069.",ADM,,,
INDMUMFB,IN27APIN/0078/19,17-Jul-18,S00500,19085-0002,"Reliance Energy Ltd/Inv no.101712817305,Dt. 11.07.2018/MUM/June'2018/Acc no.151880715/Jagdish J Tanna, Sarla J Tanna/Twds electricity charges of Mumbai office at Unit 615,C Wing, Atrium 215, Kanakia Spaces, Andheri,Mumbai-59 for the  month.",ADM,,,
INDMUMFB,IN27APIN/0079/19,10-Jul-18,S03415,11066-0003,"P.G.Agencies/Inv No.PG/1583/2018,Dt.04.07.2018/MUM/Jul'18/Twds purchase of beverages - Milk, tea,coffee for the month.",ADM,,,
INDMUMFB,IN27APIN/0079/19,10-Jul-18,S03415,11066-0003,"P.G.Agencies/Inv No.PG/1583/2018,Dt.04.07.2018/MUM/Jul'18/Twds purchase of beverages - Milk, tea,coffee for the month.",ADM,,,
INDMUMFB,IN27APIN/0079/19,10-Jul-18,S03415,11066-0003,"P.G.Agencies/Inv No.PG/1583/2018,Dt.04.07.2018/MUM/Jul'18/Twds purchase of beverages - Milk, tea,coffee for the month.",ADM,,,
INDMUMFB,IN27APIN/0080/19,26-Jul-18,S00500,19085-0007,"Reliance Energy/ Inv No.100010953368,Dt 20.07.2018/Mum/Jul'18/Acc no. 152392160/Twrds Mumbai Guest house electricity charges for  the month.Flat F2103,Bldg 4,Veronika, Vasant Oasis,CTS 24,Makwana Road, Marol,Andheri/Consumption -592 units.",ADM,,,
INDMUMFB,IN27APIN/0081/19,26-Jul-18,S00500,19085-0007,"Reliance Energy/ Inv No.100877257365, Dt 20.07.2018/MUM/Jul'18/Acc no. 152492637/F1804 Oasis-Nitin Laxmikant Mishra/Twrds guest house electricity charges for the month/Consumption -347 units.",ADM,,,
INDMUMFB,IN27APIN/0082/19,13-Jul-18,S03319,10010-0005,"Tenon Facility Management India Pvt.ltd/Inv No.TFM/0618MHM/084, Dt.30.06.2018/MUM/Jun 2018/Twds charges for House keeping services,office Maintenance & Security services for the month/3HK Boys,1 office boy and 4 security guards/TDS 1.1% via notification.",ADM,,,
INDMUMFB,IN27APIN/0082/19,13-Jul-18,S03319,19096-0001,"Tenon Facility Management India Pvt.ltd/Inv No.TFM/0618MHM/084, Dt.30.06.2018/MUM/Jun 2018/Twds charges for House keeping services,office Maintenance & Security services for the month/3HK Boys,1 office boy and 4 security guards/TDS 1.1% via notification.",ADM,,,
INDMUMFB,IN27APIN/0083/19,12-Jul-18,S03299,24080-0001,Aparajitha Corporate Services (P) ltd/Inv no 500104291 dt 31.05.2018/MUM/Apr'18/Twds service charges for Labour compliance Management for the month.,1BR.Rs.50/- per person pm subj.to Min of Rs.5000/-per Establishment per Comp pm,HRD,GEN,GEN
INDMUMFB,IN27APIN/0084/19,12-Jul-18,S03299,24080-0001,Aparajitha Corporate Services (P) ltd/Inv no 500107003 dt 29.06.2018/MUM/May'18/Twds service charges for Labour compliance Management for the month.,1BR.Rs.50/- per person pm subj.to Min of Rs.5000/-per Establishment per Comp pm,HRD,GEN,GEN
INDMUMFB,IN27TRIN/0015/19,25-Jul-18,S02874,22011-0005,"11300 - Velmurugan V, Travel to   , dt - 09/05/2018 , ARPIT ESTATES PVT LTD Invoice No.  - 8619, dt - 25/05/2018",16I161AV,,,
INDMUMFB,IN27TRIN/0015/19,25-Jul-18,S02874,22011-0005,"11300 - Velmurugan V, Travel to   , dt - 09/05/2018 , ARPIT ESTATES PVT LTD Invoice No.  - 8619, dt - 25/05/2018",16I161AV,,,
INDMUMFB,IN27TRIN/0016/19,30-Jul-18,s00467,CONV5_GST,"4881 - Sivaramakrishnan S, Travel to   , dt - 07/06/2018 , P P TRAVELS AND TOURS Invoice No.  - 201/18-19, dt - 19/06/2018",SHC,,,
INDMUMFB,IN27TRIN/0017/19,30-Jul-18,s00467,CONV5_GST,"4881 - Sivaramakrishnan S, Travel to   , dt - 08/06/2018 , P P TRAVELS AND TOURS Invoice No.  - 227/18-19, dt - 28/06/2018",SHC,,,
INDMUMFB,IN27TRIN/0018/19,30-Jul-18,s00467,CONV5_GST,"10966 - Raghvendra Tripathi, Travel to   , dt - 11/06/2018 , P P TRAVELS AND TOURS Invoice No.  - 226/18-19, dt - 28/06/2018",SLSCOM,,,
INDMUMFB,IN27TRIN/0019/19,30-Jul-18,s00467,CONV5_GST,"10995 - Archana Mehta, Travel to   , dt - 18/06/2018 , P P TRAVELS AND TOURS Invoice No.  - 225/18-19, dt - 28/06/2018",BUHCMRES,,,
INDMUMFB,IN27TRIN/0020/19,30-Jul-18,s00467,CONV5_GST,"11998 - Nitin Katyal, Travel to   , dt - 18/06/2018 , P P TRAVELS AND TOURS Invoice No.  - 224/18-19, dt - 28/06/2018",ADM,,,
INDMUMFB,IN27TRIN/0021/19,30-Jul-18,s00467,CONV5_GST,"11998 - Nitin Katyal, Travel to   , dt - 06/07/2018 , P P TRAVELS AND TOURS Invoice No.  - 238/18-19, dt - 16/07/2018",ADM,,,
INDMUMFB,IN27TRIN/0022/19,30-Jul-18,s00467,CONV5_GST,"10995 - Archana Mehta, Travel to   , dt - 20/07/2018 , P P TRAVELS AND TOURS Invoice No.  - 237/18-19, dt - 16/07/2018",BUHCMRES,,,
INDMUMFB,IN27TRIN/0023/19,30-Jul-18,s00467,CONV5_GST,"12804 - Karan Sachdeva, Travel to   , dt - 10/07/2018 , P P TRAVELS AND TOURS Invoice No.  - 272/18-19, dt - 21/07/2018",slscom,,,
INDMUMFB,IN27TRIN/0024/19,30-Jul-18,s00467,CONV5_GST,"10966 - Raghvendra Tripathi, Travel to   , dt - 06/07/2018 , P P TRAVELS AND TOURS Invoice No.  - 275/18-19, dt - 21/07/2018",SLSCOM,,,
INDBLRFB,IN29APIN/0063/19,06-Jul-18,S02667,12034-0001,"HM Towers Pvt.ltd/Inv no.AB1820000135, dt.01.07.2018/BLR/July 2018/Twds Rental charges for Bangalore office 2300sq.ft @ Rs.117.97/- for the month.",ADM,,,
INDBLRFB,IN29APIN/0064/19,06-Jul-18,S02667,12034-0001,"HM Towers Pvt.ltd/Inv.no.AB1820000143, dt.01.07.2018/BLR/July 2018/Twds Car Parking charges at Bangalore office for the month.",ADM,,,
INDBLRFB,IN29APIN/0065/19,06-Jul-18,S02667,19096-0006,"HM Towers Pvt.ltd/Inv no.AB1820000150, dt.01.07.2018/BLR/July 2018/Twds Bangalore office Maintenance charges for the month.",ADM,,,
INDBLRFB,IN29APIN/0066/19,06-Jul-18,S02667,19085-0002,"HM Towers Pvt Ltd/Inv no AB1820000159,dt.01.07.18/BLR/June'2018/ADM/Twrds Electricity charge for the Bengaluru office for the month.",ADM,,,
INDBLRFB,IN29APIN/0066/19,06-Jul-18,S02667,19085-0002,"HM Towers Pvt Ltd/Inv no AB1820000159,dt.01.07.18/BLR/June'2018/ADM/Twrds Electricity charge for the Bengaluru office for the month.",ADM,,,
INDBLRFB,IN29APIN/0067/19,09-Jul-18,S03429,11088-0005,"Bharathi.B/Inv no.Yog-M13, dt.21.06.2018/BLR/June 2018/Twds professional charges for conducting yoga classes during the month.",ADM,,,
INDBLRFB,IN29APIN/0068/19,09-Jul-18,S01956,11066-0003,"M.S.Madhu/Inv no.189, dt.03.07.2018/BLR/June 2018/Twds Tea ,coffee expenses;1620 cups @ Rs.7/- for Bangalore office for the Month.",ADM,,,
INDBLRFB,IN29APIN/0069/19,09-Jul-18,S00658,19096-0001,"Vinayaka Enterprises/Inv no.437,dt.31.05.2018/BLR/Twds purchase of House keeping materials and stationery materials for Bangalore office use.",ADM,,,
INDBLRFB,IN29APIN/0069/19,09-Jul-18,S00658,19041-0009,"Vinayaka Enterprises/Inv no.437,dt.31.05.2018/BLR/Twds purchase of House keeping materials and stationery materials for Bangalore office use.",ADM,,,
INDBLRFB,IN29APIN/0069/19,09-Jul-18,S00658,19041-0009,"Vinayaka Enterprises/Inv no.437,dt.31.05.2018/BLR/Twds purchase of House keeping materials and stationery materials for Bangalore office use.",ADM,,,
INDBLRFB,IN29APIN/0070/19,18-Jul-18,S02640,11088-0005,"Chloroplast Foods Pvt Ltd/Inv no.353-18/19, Dt. 11.07.2018/BLR/Jul'18/Towards purchase of snacks pouches for Jul'18, 75 Nos @ 38.095 per pack for Bangalore office.",ADM,,,
INDBLRFB,IN29APIN/0071/19,11-Jul-18,S02640,11088-0005,"Chloroplast Foods Pvt.ltd/Inv no.333-18/19, dt.06.07.2018/BLR/July 2018/Twrds purchase of snacks pkts 75nos @ Rs.38.095/-at Bangalore office during the month.",ADM,,,
INDBLRFB,IN29APIN/0072/19,11-Jul-18,S02640,11088-0005,"Chloroplast Foods Pvt.ltd/Inv no.334-18/19, dt.06.07.2018/BLR/June 2018/Twrds purchase of snacks pkts 75nos @ Rs.38.095/- at Bangalore office during the  month.",ADM,,,
INDBLRFB,IN29APIN/0073/19,11-Jul-18,S02640,11088-0005,"Chloroplast Foods Pvt.ltd/Inv.no.335-18/19,dt.06.07.2018/BLR/June 2018/Twrds purchase of snacks pkts 75 nos @ Rs.38.095/-for Bangalore office during the month.",ADM,,,
INDBLRFB,IN29APIN/0074/19,11-Jul-18,S02640,11088-0005,"Chloroplast Foods Pvt.ltd/Inv.no.336-18/19,dt.06.07.2018/BLR/June 2018/Twrds purchase of snacks pkts 75 nos @ Rs.38.095/-for Bangalore office during the month.",ADM,,,
INDBLRFB,IN29APIN/0075/19,16-Jul-18,S02640,11088-0005,"Chloroplast Foods Pvt.ltd/Inv.no.354-18/19,dt.11.07.2018/BLR/July 2018/Twrds purchase of snacks pkts 75 nos @ Rs.38.095/-for Bangalore office during the month.",ADM,,,
INDBLRFB,IN29APIN/0076/19,17-Jul-18,S00658,19096-0001,"Vinayaka Enterprises/Inv no.396, dt.30.06.2018/BLr/Twrds purchase of house keeping materials for Bangalore office use.",ADM,,,
INDBLRFB,IN29APIN/0077/19,19-Jul-18,S03429,11088-0005,"Bharathi.B/Inv No.Yog-M14,Dt.	18.07.2018/BLR/July 2018/Twds professional charges for conducting yoga classes for the month.",HRD,,,
INDBLRFB,IN29APIN/0078/19,12-Jul-18,S03299,24080-0001,Aparajitha Corporate Services (P) ltd/Inv no 500107002 dt 29.06.2018/BLR/Apr'18/Twds service charges for Labour compliance Management for the month.,1BR.Rs.50/- per person pm subj.to Min of Rs.5000/-per Establishment per Comp pm,HRD,GEN,GEN
INDBLRFB,IN29APIN/0079/19,12-Jul-18,S03299,24080-0001,Aparajitha Corporate Services (P) ltd/Inv no 500104290 dt 31.05.2018/BLR/May'18/Twds service charges for Labour compliance Management for the month.,1BR.Rs.50/- per person pm subj.to Min of Rs.5000/-per Establishment per Comp pm,HRD,GEN,GEN
INDBLRFB,IN29APIN/0080/19,05-Jul-18,S03316,12090-0001,Netmagic solutions private limited/invoice no.KAAF000046 Dt.15.05.2018/towards hosting charges for the month of may'18.,12I358ES,GEN,GEN,
INDBLRFB,IN29APIN/0081/19,31-Jul-18,S03316,12090-0001,Netmagic solutions pvt ltd/invoice no.KAAF000089 dt.04.06.2018/towards hosting charges for may'18,13I184ES,GEN,GEN,
INDBLRFB,IN29APIN/0082/19,31-Jul-18,S03316,12090-0001,Netmagic solutions pvt ltd/invoice no.KAAF000134 dt.04.07.2018/towards hosting charges for June'18,13I184ES,GEN,GEN,
INDBLRFB,IN29APIN/0083/19,25-Jul-18,S00645,19041-0009,"Unicom Supplies/Inv No.UNI/18-19/187, Dt.09.07.2018/BLR/Towards purchase of HP Toner Cartridge 88A for Bangalore office.",ADM,,,
INDBLRFB,IN29TRIN/0087/19,25-Jul-18,S00294,CONV5_GST,"12190 - Hari Krishna Y N, Travel to   , dt - 05/06/2018 , Kaustub Car Rentals Invoice No.  - 022, dt - 05/06/2018",slscom,,,
INDBLRFB,IN29TRIN/0088/19,25-Jul-18,S00294,CONV5_GST,"10751 - Harsh Vardhan G, Travel to   , dt - 09/06/2018 , Kaustub Car Rentals Invoice No.  - 085, dt - 09/06/2018",MKGCOM,,,
INDBLRFB,IN29TRIN/0089/19,25-Jul-18,S00294,CONV5_GST,"10751 - Harsh Vardhan G, Travel to   , dt - 10/06/2018 , Kaustub Car Rentals Invoice No.  - 028, dt - 10/06/2018",MKGCOM,,,
INDBLRFB,IN29TRIN/0090/19,25-Jul-18,S00294,CONV5_GST,"10751 - Harsh Vardhan G, Travel to   , dt - 11/06/2018 , Kaustub Car Rentals Invoice No.  - 029, dt - 11/06/2018",MKGCOM,,,
INDBLRFB,IN29TRIN/0091/19,25-Jul-18,S00294,CONV5_GST,"10751 - Harsh Vardhan G, Travel to   , dt - 12/06/2018 , Kaustub Car Rentals Invoice No.  - 030, dt - 12/06/2018",MKGCOM,,,
INDBLRFB,IN29TRIN/0092/19,25-Jul-18,S00294,CONV5_GST,"10677 - Menaka Sinha, Travel to   , dt - 12/06/2018 , Kaustub Car Rentals Invoice No.  - 302 date 12.06.18, dt - 12/06/2018",SLSAVN,,,
INDBLRFB,IN29TRIN/0093/19,25-Jul-18,S00294,CONV5_GST,"9166 - Parvathy S, Travel to   , dt - 13/06/2018 , Kaustub Car Rentals Invoice No.  - 031, dt - 13/06/2018",HCM,,,
INDBLRFB,IN29TRIN/0094/19,25-Jul-18,S00294,CONV5_GST,"9166 - Parvathy S, Travel to   , dt - 13/06/2018 , Kaustub Car Rentals Invoice No.  - 032, dt - 13/06/2018",HCM,,,
INDBLRFB,IN29TRIN/0095/19,25-Jul-18,S00294,CONV5_GST,"9166 - Parvathy S, Travel to   , dt - 20/06/2018 , Kaustub Car Rentals Invoice No.  - 304 20.06.18, dt - 20/06/2018",HCM,,,
INDBLRFB,IN29TRIN/0096/19,25-Jul-18,S00294,CONV5_GST,"9166 - Parvathy S, Travel to   , dt - 21/06/2018 , Kaustub Car Rentals Invoice No.  - 308 21.06.18, dt - 21/06/2018",HCM,,,
INDBLRFB,IN29TRIN/0097/19,25-Jul-18,S03119,LODG6_GST,"TP2036 - Prabu S, Travel to   , dt - 07/05/2018 , Oravel Stays Private Limited Invoice No.  - KA18190500002714, dt - 25/05/2018",HCS,,,
